45,4,57.38,35.22,103.9,49.18000000000001,1,1,1.0
46,2,96.99,0.0,219.87,64.87,1,1,1.0
46,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
46,6,331.45,64.51,164.01,71.95,1,1,1.0
46,4,47.97,33.38,101.28999999999999,49.07,1,1,1.0
47,2,96.99,0.0,219.87,64.87,1,1,1.0
47,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
47,6,308.7,61.17,158.07,69.60000000000001,1,1,1.0
47,4,38.56,31.54,98.69,48.96,1,1,1.0
48,2,96.99,0.0,219.87,64.87,1,1,1.0
48,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
48,6,285.94,57.84,152.14999999999998,67.25,1,1,1.0
48,4,29.14,29.7,96.1,48.849999999999994,1,1,1.0
49,2,96.99,0.0,219.87,64.87,1,1,1.0
49,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
49,6,263.19,54.5,146.20999999999998,64.9,1,1,1.0
49,4,19.73,27.86,93.5,48.739999999999995,1,1,1.0
50,2,96.99,0.0,219.87,64.87,1,1,1.0
50,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
50,6,248.12,52.45,142.86,63.959999999999994,1,1,1.0
50,4,10.31,26.02,90.89999999999999,48.63000000000001,1,1,1.0
51,2,96.99,0.0,219.87,64.87,1,1,1.0
51,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
51,6,233.04,50.41,139.52,63.010000000000005,1,1,1.0
51,4,0.9,24.18,88.3,48.52,1,1,1.0
52,2,96.99,0.0,219.87,64.87,1,1,1.0
52,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
52,6,217.97,48.36,136.17999999999998,62.07000000000001,1,1,1.0
52,4,0.76,23.46,79.36,47.51,1,1,1.0
53,2,96.99,0.0,219.87,64.87,1,1,1.0
53,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
53,6,202.89,46.32,132.84000000000003,61.12,1,1,1.0
53,4,0.61,22.74,70.42,46.49000000000001,1,1,1.0
54,2,96.99,0.0,219.87,64.87,1,1,1.0
54,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
54,6,187.82,44.27,129.49,60.18,1,1,1.0
54,4,0.47,22.02,61.480000000000004,45.480000000000004,1,1,1.0
55,2,96.99,0.0,219.87,64.87,1,1,1.0
55,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
55,6,172.75,42.22,126.13999999999999,59.230000000000004,1,1,1.0
55,4,0.32,21.3,52.55,44.47,1,1,1.0
56,2,96.99,0.0,219.87,64.87,1,1,1.0
56,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
56,6,157.67,40.18,122.80000000000004,58.279999999999994,1,1,1.0
56,4,0.18,20.58,43.6,43.45,1,1,1.0
57,2,96.99,0.0,219.87,64.87,1,1,1.0
57,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
57,6,142.6,38.13,119.45000000000002,57.339999999999996,1,1,1.0
57,4,0.03,19.86,34.67,42.44,1,1,1.0
58,2,96.99,0.0,219.87,64.87,1,1,1.0
58,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
58,6,129.13,36.08,114.50999999999999,56.400000000000006,1,1,1.0
58,4,0.03,19.86,34.67,42.44,1,1,1.0
59,2,96.99,0.0,219.87,64.87,1,1,1.0
59,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
59,6,115.65,34.04,109.57,55.449999999999996,1,1,1.0
59,4,0.03,19.86,34.67,42.44,1,1,1.0
60,2,96.99,0.0,219.87,64.87,1,1,1.0
60,3,315.99,0.0,386.90999999999997,115.08,1,1,1.0
60,6,102.18,31.99,104.62,54.510000000000005,1,1,1.0
60,4,0.03,19.86,34.67,42.44,1,1,1.0
